Delivery_person_Age,Delivery_person_Ratings,Type_of_order,Type_of_vehicle,Time_taken(min),Distance
28,4.6,Drinks ,motorcycle ,22,4.664
26,4.5,Drinks ,motorcycle ,20,3.105
25,4.8,Meal ,motorcycle ,12,7.562
36,4.9,Drinks ,scooter ,18,1.513
37,4.9,Buffet ,motorcycle ,24,10.255
28,4.9,Snack ,scooter ,20,6.059
34,4.5,Meal ,scooter ,43,20.181
24,5,Drinks ,scooter ,22,13.429
28,4.7,Buffet ,motorcycle ,31,10.486
36,4.1,Meal ,motorcycle ,24,1.573
23,4.1,Drinks ,motorcycle ,28,3.109
21,4.9,Drinks ,motorcycle ,31,16.368
29,4.6,Buffet ,scooter ,16,7.647
22,4.6,Buffet ,scooter ,15,13.406
29,4.8,Meal ,motorcycle ,22,16.389
35,4.5,Buffet ,scooter ,22,7.772
33,4.9,Drinks ,electric_scooter ,25,6.05
38,4.9,Drinks ,scooter ,19,1.513
27,4.6,Meal ,motorcycle ,38,13.774
34,4.3,Buffet ,motorcycle ,40,10.642
25,4.5,Meal ,scooter ,22,6.29
25,4.2,Meal ,motorcycle ,35,6.232
30,4.1,Meal ,motorcycle ,32,3.064
38,4.6,Drinks ,scooter ,25,3.041
22,4.1,Buffet ,motorcycle ,54,7.546
33,4.7,Buffet ,motorcycle ,44,13.774
29,4.6,Buffet ,motorcycle ,39,3.145
28,4.9,Buffet ,motorcycle ,29,13.185
37,4.8,Meal ,motorcycle ,43,9.22
25,4.2,Meal ,motorcycle ,37,3.064
26,4.8,Buffet ,scooter ,35,20.969
24,4.7,Meal ,scooter ,28,19.917
23,4.1,Drinks ,motorcycle ,38,12.42
23,4.6,Buffet ,motorcycle ,26,10.707
33,4.9,Drinks ,scooter ,25,7.683
36,4.7,Snack ,motorcycle ,35,16.385
30,4.6,Snack ,scooter ,36,9.122
32,5,Drinks ,motorcycle ,28,6.081
23,4.7,Drinks ,scooter ,27,5.86
34,4.9,Buffet ,scooter ,31,10.907
29,4.9,Buffet ,motorcycle ,28,19.974
26,4.7,Drinks ,motorcycle ,13,4.61
25,4,Buffet ,electric_scooter ,32,7.772
34,4.5,Buffet ,motorcycle ,17,4.597
32,4.8,Buffet ,motorcycle ,16,16.606
29,4.6,Buffet ,electric_scooter ,30,8.988
38,4.8,Buffet ,motorcycle ,33,9.193
38,4.8,Drinks ,motorcycle ,17,2.985
20,4.6,Drinks ,motorcycle ,29,13.583
36,3.7,Snack ,scooter ,35,12.58
36,4.3,Meal ,motorcycle ,36,12.257
30,4.2,Snack ,scooter ,33,4.718
34,4.3,Snack ,motorcycle ,32,4.597
35,4.3,Buffet ,motorcycle ,38,19.363
22,4.9,Snack ,motorcycle ,23,5.952
22,4.9,Drinks ,motorcycle ,20,16.641
28,4.8,Snack ,electric_scooter ,19,12.485
39,4.2,Buffet ,motorcycle ,24,4.538
29,4.6,Buffet ,motorcycle ,22,9.081
35,4.8,Drinks ,scooter ,20,13.989
37,4.6,Snack ,motorcycle ,23,19.374
26,4.9,Snack ,electric_scooter ,23,13.391
25,4.9,Buffet ,scooter ,44,16.386
32,4.9,Snack ,scooter ,23,5.992
38,4.7,Buffet ,motorcycle ,28,1.513
36,4.4,Meal ,electric_scooter ,37,10.564
21,4.6,Buffet ,motorcycle ,25,1.558
39,3.8,Meal ,scooter ,44,12.465
39,4.7,Snack ,motorcycle ,18,6.21
34,4.5,Meal ,electric_scooter ,19,6.147
31,4.2,Snack ,motorcycle ,47,9.315
23,4.8,Snack ,scooter ,21,3.06
29,4.9,Drinks ,motorcycle ,17,14.045
29,4.6,Buffet ,electric_scooter ,32,4.611
29,4.9,Drinks ,scooter ,23,4.657
28,4.6,Meal ,motorcycle ,21,6.038
38,4,Buffet ,motorcycle ,28,1.49
39,4.2,Buffet ,scooter ,43,10.684
29,4.6,Drinks ,scooter ,23,6.038
22,4.8,Drinks ,scooter ,24,13.973
29,4.4,Snack ,motorcycle ,15,3.145
38,4,Drinks ,motorcycle ,31,6.29
37,4.9,Drinks ,scooter ,24,3.061
38,4.8,Drinks ,motorcycle ,28,3.105
37,4.1,Meal ,electric_scooter ,33,4.61
21,4.7,Buffet ,motorcycle ,22,13.79
28,4.9,Drinks ,scooter ,27,19.363
37,4.3,Meal ,motorcycle ,31,4.61
27,5,Snack ,motorcycle ,20,7.863
36,4.1,Drinks ,motorcycle ,37,7.791
37,4.7,Meal ,motorcycle ,30,6.232
28,4.9,Snack ,motorcycle ,41,16.609
23,4.8,Meal ,motorcycle ,20,9.075
28,4.9,Buffet ,scooter ,33,12.464
25,4.5,Snack ,scooter ,24,13.611
23,4.7,Snack ,motorcycle ,28,8.953
20,4.7,Drinks ,electric_scooter ,10,9.088
39,4.8,Buffet ,motorcycle ,38,1.513
35,4.8,Buffet ,motorcycle ,18,6.232
37,4.7,Drinks ,scooter ,18,10.867
37,4.7,Meal ,motorcycle ,31,9.088
22,3.8,Snack ,motorcycle ,40,7.601
29,4.6,Buffet ,electric_scooter ,24,17.078
27,4.6,Buffet ,scooter ,41,13.971
22,4.1,Meal ,motorcycle ,29,4.658
24,4.7,Meal ,motorcycle ,16,16.66
33,4.9,Drinks ,motorcycle ,26,12.436
23,4.5,Meal ,motorcycle ,14,3.145
20,4.7,Meal ,motorcycle ,26,9.315
30,4.5,Buffet ,electric_scooter ,31,13.972
36,3.6,Buffet ,electric_scooter ,36,12.255
33,4.6,Buffet ,motorcycle ,30,5.96
23,4,Buffet ,scooter ,33,5.992
38,4.3,Snack ,motorcycle ,43,17.073
39,4.9,Snack ,motorcycle ,33,3.025
28,5,Snack ,scooter ,20,3.06
29,4.7,Snack ,motorcycle ,19,13.894
36,4.9,Snack ,motorcycle ,30,13.989
30,5,Buffet ,scooter ,31,4.658
23,4.6,Meal ,motorcycle ,29,16.637
39,4.6,Buffet ,motorcycle ,27,9.348
29,4.8,Buffet ,motorcycle ,26,8.988
38,4.7,Drinks ,electric_scooter ,16,1.49
30,4.6,Snack ,motorcycle ,31,5.953
35,4.8,Buffet ,electric_scooter ,20,9.193
39,4.5,Buffet ,electric_scooter ,21,9.316
27,4.9,Drinks ,motorcycle ,13,4.718
20,5,Buffet ,motorcycle ,20,4.658
29,4.6,Meal ,motorcycle ,12,4.682
26,4.8,Buffet ,motorcycle ,19,7.547
36,4.6,Buffet ,motorcycle ,45,16.854
26,4.9,Snack ,motorcycle ,18,10.867
29,4.6,Buffet ,motorcycle ,47,12.238
31,4.8,Buffet ,motorcycle ,31,9.315
29,4.7,Meal ,motorcycle ,22,1.53
25,5,Buffet ,motorcycle ,13,2.977
22,5,Meal ,motorcycle ,22,7.79
38,4.7,Snack ,motorcycle ,18,7.772
26,4.7,Meal ,scooter ,19,4.494
23,5,Buffet ,scooter ,18,9.174
25,4.6,Meal ,motorcycle ,20,8.938
32,4.2,Meal ,motorcycle ,32,7.449
36,4.7,Drinks ,motorcycle ,28,4.664
38,4.5,Snack ,scooter ,21,3.041
29,4.6,Buffet ,motorcycle ,40,14.045
27,4.7,Meal ,scooter ,17,1.509
27,4,Meal ,scooter ,38,12.435
32,4.3,Buffet ,motorcycle ,33,7.761
30,4.6,Snack ,motorcycle ,29,11.918
24,4.5,Buffet ,motorcycle ,18,10.565
27,4.6,Snack ,motorcycle ,46,19.673
37,4.7,Meal ,motorcycle ,25,13.611
25,4.9,Meal ,motorcycle ,33,9.22
27,4.7,Buffet ,scooter ,19,1.552
24,4.8,Drinks ,electric_scooter ,13,1.554
37,4.9,Buffet ,motorcycle ,18,9.121
31,4,Buffet ,motorcycle ,47,9.348
34,4.7,Buffet ,scooter ,33,7.563
28,4.5,Meal ,motorcycle ,12,4.674
39,4.8,Meal ,motorcycle ,20,19.367
33,4.6,Meal ,scooter ,19,14.153
29,4.7,Meal ,motorcycle ,25,20.443
20,4.7,Snack ,motorcycle ,21,9.435
30,4.1,Buffet ,motorcycle ,34,1.492
27,4.6,Buffet ,motorcycle ,31,20.069
29,5,Buffet ,scooter ,19,1.573
33,4.8,Snack ,scooter ,33,4.544
38,4.7,Drinks ,scooter ,25,13.831
21,4.8,Snack ,scooter ,13,4.541
33,4.8,Drinks ,electric_scooter ,20,10.486
26,4.6,Buffet ,scooter ,13,1.53
30,4.7,Meal ,scooter ,19,4.658
39,3.7,Buffet ,electric_scooter ,32,10.868
20,4.9,Drinks ,scooter ,19,7.683
36,3.6,Drinks ,scooter ,31,13.393
29,4.6,Snack ,motorcycle ,28,9.075
30,4.7,Snack ,motorcycle ,30,19.619
29,4.6,Buffet ,motorcycle ,25,1.513
22,4.7,Meal ,scooter ,17,11.008
20,4.6,Buffet ,motorcycle ,26,7.649
25,4.6,Buffet ,motorcycle ,15,3.041
27,4.6,Drinks ,electric_scooter ,23,7.683
38,4.8,Meal ,scooter ,26,7.563
23,4.9,Buffet ,motorcycle ,20,6.081
32,4.6,Buffet ,scooter ,28,12.257
28,5,Buffet ,electric_scooter ,18,11.917
32,4.6,Meal ,scooter ,25,16.902
22,4.7,Meal ,motorcycle ,20,4.561
36,4.7,Drinks ,scooter ,15,3.019
27,4.9,Meal ,scooter ,12,1.532
30,4.9,Buffet ,motorcycle ,28,8.79
32,4.5,Buffet ,motorcycle ,29,8.938
28,4.9,Snack ,motorcycle ,23,16.649
25,4.7,Drinks ,motorcycle ,17,13.989
39,4.5,Drinks ,scooter ,27,7.79
34,4.8,Meal ,scooter ,23,6.209
35,5,Meal ,motorcycle ,43,13.611
33,4.5,Meal ,motorcycle ,29,4.469
32,4.3,Drinks ,electric_scooter ,39,10.565
32,4.1,Drinks ,scooter ,31,7.573
24,4.8,Meal ,scooter ,21,10.923
36,4.8,Meal ,motorcycle ,36,4.59
24,4.9,Snack ,motorcycle ,12,6.233
26,4.9,Snack ,scooter ,23,4.675
26,4.9,Buffet ,motorcycle ,11,6.054
26,4.6,Snack ,scooter ,26,5.959
34,4.3,Snack ,scooter ,41,19.041
23,4.6,Buffet ,scooter ,14,4.596
27,4.8,Meal ,scooter ,24,3.02
29,4.6,Snack ,motorcycle ,33,5959.281
21,4.5,Buffet ,motorcycle ,28,1.552
35,5,Drinks ,scooter ,32,4.632
22,5,Drinks ,motorcycle ,35,20.255
22,4.6,Meal ,motorcycle ,29,14.022
26,5,Buffet ,motorcycle ,23,3.104
31,4.8,Meal ,scooter ,23,3.145
20,4.8,Buffet ,motorcycle ,22,19.89
31,4.4,Drinks ,motorcycle ,21,7.562
26,4.8,Buffet ,scooter ,24,13.788
20,4.8,Drinks ,scooter ,17,19.878
26,4.4,Snack ,motorcycle ,19,1.555
24,4.7,Drinks ,motorcycle ,27,20.206
21,4,Meal ,motorcycle ,18,3.06
31,3.6,Drinks ,motorcycle ,38,13.406
37,4.5,Buffet ,motorcycle ,25,1.558
25,5,Meal ,motorcycle ,12,3.03
32,4.8,Meal ,motorcycle ,46,10.28
39,4,Snack ,scooter ,40,12.1
25,4.9,Drinks ,electric_scooter ,18,11.917
34,4.6,Drinks ,motorcycle ,28,2.996
29,4.5,Meal ,motorcycle ,29,4.657
24,4.9,Meal ,scooter ,14,1.573
39,4.6,Buffet ,motorcycle ,28,4.538
36,3.6,Drinks ,scooter ,34,12.42
37,4.4,Buffet ,motorcycle ,34,16.113
38,4.7,Meal ,motorcycle ,33,6.082
26,4.9,Snack ,motorcycle ,27,5.861
33,4,Drinks ,scooter ,36,13.971
38,4.6,Buffet ,motorcycle ,22,13.736
20,4.7,Snack ,motorcycle ,31,9.075
36,4,Snack ,motorcycle ,33,16.83
25,4.9,Buffet ,motorcycle ,18,13.583
27,4.8,Buffet ,motorcycle ,24,17.075
32,4.6,Buffet ,motorcycle ,27,3.088
38,4.2,Buffet ,motorcycle ,46,12.464
22,4.3,Snack ,motorcycle ,16,1.513
37,4.6,Snack ,electric_scooter ,17,10.641
20,4.4,Buffet ,scooter ,37,10.865
35,5,Drinks ,motorcycle ,20,19.659
31,4.6,Meal ,motorcycle ,44,12.58
37,4,Meal ,motorcycle ,31,1.49
24,4.5,Meal ,scooter ,18,20.443
38,4.9,Drinks ,scooter ,18,3.105
38,4.7,Drinks ,scooter ,25,19.916
24,4.5,Buffet ,motorcycle ,13,1.515
37,4.4,Meal ,scooter ,42,10.708
35,3.5,Snack ,scooter ,39,10.595
34,4.6,Buffet ,motorcycle ,27,10.706
31,4.7,Snack ,motorcycle ,15,16.902
32,4.6,Drinks ,electric_scooter ,28,12.58
29,4.6,Drinks ,motorcycle ,17,3.059
34,4.2,Buffet ,motorcycle ,42,4.597
34,4.6,Buffet ,scooter ,24,2.93
30,4.3,Meal ,motorcycle ,27,7.661
26,4.6,Snack ,motorcycle ,19,3.105
24,5,Drinks ,scooter ,15,12.293
20,4.9,Buffet ,scooter ,25,10.428
30,4.7,Meal ,motorcycle ,15,6.218
21,5,Meal ,scooter ,18,4.561
31,4.8,Snack ,motorcycle ,28,3.145
33,4.7,Buffet ,motorcycle ,30,7.772
37,5,Drinks ,motorcycle ,26,4.596
27,5,Drinks ,motorcycle ,21,7.448
30,3.7,Snack ,scooter ,36,17.099
20,4.7,Drinks ,electric_scooter ,15,9.193
38,4.9,Meal ,electric_scooter ,26,8.94
24,5,Snack ,scooter ,15,3.105
34,4.7,Meal ,electric_scooter ,19,7.79
20,4.9,Meal ,motorcycle ,14,7.773
36,5,Snack ,electric_scooter ,38,10.564
23,4.9,Buffet ,motorcycle ,33,16.601
23,4.8,Drinks ,scooter ,28,4.544
37,4.8,Buffet ,motorcycle ,44,13.972
25,4.5,Meal ,scooter ,28,12.42
22,5,Drinks ,motorcycle ,26,19.976
29,4.6,Meal ,motorcycle ,21,17.079
29,4.6,Meal ,scooter ,30,16.852
26,4.5,Meal ,electric_scooter ,25,16.384
24,4.7,Drinks ,motorcycle ,11,6.059
34,4.9,Buffet ,scooter ,19,9.121
35,4.2,Snack ,electric_scooter ,33,1.53
29,4.9,Buffet ,motorcycle ,23,5.875
23,4.9,Snack ,motorcycle ,20,7.772
23,4.3,Buffet ,electric_scooter ,32,12.294
23,4.6,Meal ,motorcycle ,18,3.074
37,4.6,Snack ,electric_scooter ,31,9.326
37,4.8,Snack ,motorcycle ,18,1.532
25,4.5,Meal ,motorcycle ,16,7.661
28,4.8,Meal ,scooter ,16,19.472
20,4.9,Meal ,motorcycle ,19,13.583
37,4.8,Buffet ,motorcycle ,30,5.992
34,4.5,Drinks ,scooter ,35,20.443
30,4.5,Meal ,electric_scooter ,30,6.209
25,4.8,Meal ,motorcycle ,17,1.558
38,4.8,Drinks ,motorcycle ,21,10.756
30,4.7,Meal ,motorcycle ,20,2.98
29,4.6,Snack ,motorcycle ,11,19.916
36,4.8,Meal ,scooter ,19,7.761
38,5,Snack ,motorcycle ,30,6.12
23,4.6,Buffet ,motorcycle ,33,3.088
29,4.8,Buffet ,scooter ,25,4.589
38,4.6,Snack ,motorcycle ,26,6.054
24,4,Snack ,scooter ,32,7.573
23,4.8,Meal ,motorcycle ,42,13.406
29,4.6,Drinks ,motorcycle ,18,17114.841
37,4.6,Snack ,motorcycle ,30,4.469
28,5,Buffet ,motorcycle ,38,10.564
36,4.3,Snack ,motorcycle ,31,6.05
28,4.6,Meal ,scooter ,27,12.1
26,4.5,Buffet ,motorcycle ,28,12.1
37,4.2,Snack ,motorcycle ,25,1.558
34,4.9,Snack ,scooter ,26,4.658
24,4.5,Drinks ,motorcycle ,17,16.601
38,4.5,Snack ,scooter ,20,1.553
23,4.7,Meal ,scooter ,28,9.191
29,4.6,Meal ,scooter ,26,9.315
25,4.1,Drinks ,motorcycle ,36,3.041
25,5,Snack ,motorcycle ,10,8.953
32,4.6,Buffet ,scooter ,27,1.529
36,4.7,Buffet ,scooter ,22,10.757
31,5,Buffet ,motorcycle ,44,20.207
30,4.2,Meal ,scooter ,47,17.076
36,4.4,Buffet ,motorcycle ,36,19.09
27,4.6,Meal ,motorcycle ,29,16.903
22,4.9,Snack ,motorcycle ,36,6.209
23,4.6,Drinks ,motorcycle ,27,3.145
28,4.9,Drinks ,scooter ,17,13.736
32,4.1,Drinks ,motorcycle ,37,19.671
37,4.9,Snack ,motorcycle ,26,4.538
20,4.8,Meal ,scooter ,21,13.583
36,4.6,Buffet ,motorcycle ,27,10.642
37,4.5,Meal ,motorcycle ,29,3.074
24,4.9,Snack ,motorcycle ,38,4.537
27,4.7,Buffet ,motorcycle ,10,12.256
33,4.8,Meal ,electric_scooter ,29,19.396
31,4.8,Snack ,scooter ,23,3.019
36,4.6,Meal ,motorcycle ,24,3.106
25,4.7,Buffet ,scooter ,11,3.145
26,4.8,Meal ,motorcycle ,32,20.181
35,4.6,Buffet ,motorcycle ,25,4.528
37,4.9,Buffet ,motorcycle ,16,9.315
24,4.7,Snack ,scooter ,27,12.237
36,4.6,Snack ,electric_scooter ,29,7.325
31,3.6,Buffet ,scooter ,32,17.138
25,4.8,Buffet ,motorcycle ,37,4.658
29,4.7,Buffet ,motorcycle ,21,5.953
34,4.7,Meal ,motorcycle ,20,5022.19
24,4.3,Meal ,scooter ,31,11.936
27,4.7,Drinks ,motorcycle ,20,7.602
38,4.5,Meal ,scooter ,37,16.366
29,4.7,Drinks ,motorcycle ,28,12.162
24,4.7,Drinks ,motorcycle ,18,7.647
34,4.8,Meal ,scooter ,21,3.064
29,4.6,Buffet ,scooter ,37,16.66
21,4.6,Buffet ,motorcycle ,10,3.041
32,3.5,Snack ,scooter ,33,10.602
22,4.6,Buffet ,motorcycle ,30,16.902
22,4.8,Drinks ,motorcycle ,17,4.469
23,4.6,Buffet ,scooter ,39,13.583
29,4.8,Buffet ,motorcycle ,19,9.075
25,4.5,Buffet ,motorcycle ,27,1.498
23,4.9,Snack ,electric_scooter ,20,4.674
34,4.7,Snack ,electric_scooter ,26,3.026
22,4.1,Drinks ,scooter ,39,19.917
29,4.6,Drinks ,motorcycle ,48,13.969
38,4.4,Snack ,motorcycle ,48,19.976
31,4.8,Meal ,motorcycle ,36,4.657
29,4.6,Buffet ,scooter ,17,1.513
24,4.8,Buffet ,scooter ,25,13.584
33,4.3,Buffet ,electric_scooter ,38,12.074
34,4.9,Buffet ,scooter ,26,20.206
32,4.8,Drinks ,motorcycle ,24,7.863
24,4.7,Drinks ,scooter ,22,16.903
20,4.8,Snack ,electric_scooter ,16,4.664
31,4.8,Drinks ,motorcycle ,23,19.042
39,4,Buffet ,motorcycle ,31,7.567
29,4.6,Buffet ,electric_scooter ,20,8.79
25,4.9,Drinks ,scooter ,25,17.166
21,4.7,Buffet ,scooter ,19,1.553
28,4.6,Drinks ,scooter ,17,3.145
39,4.9,Meal ,motorcycle ,21,3.065
20,4.7,Drinks ,motorcycle ,24,17.076
24,4.6,Meal ,motorcycle ,23,9.22
30,4.3,Drinks ,motorcycle ,36,12.417
31,4.7,Meal ,motorcycle ,33,19.88
37,5,Drinks ,scooter ,24,7.863
37,4.4,Drinks ,scooter ,34,7.573
37,5,Buffet ,motorcycle ,23,4.61
24,4.6,Snack ,electric_scooter ,13,3.074
36,4.5,Meal ,electric_scooter ,21,9.316
38,4.2,Drinks ,scooter ,33,3.105
39,5,Snack ,scooter ,19,7.761
24,4.8,Meal ,scooter ,19,6.05
29,4.8,Drinks ,motorcycle ,27,7.79
20,4.9,Meal ,motorcycle ,16,6.147
38,5,Buffet ,motorcycle ,33,5.875
30,5,Drinks ,scooter ,16,7.661
36,4,Drinks ,scooter ,38,20.506
25,4.9,Drinks ,motorcycle ,15,19.974
21,4.9,Meal ,motorcycle ,22,7.863
27,4.6,Snack ,motorcycle ,19,19.975
36,4.6,Meal ,motorcycle ,26,16.385
36,4.8,Meal ,motorcycle ,16,3.116
33,4.6,Meal ,scooter ,27,1.537
21,4.8,Buffet ,motorcycle ,28,6.29
29,4.6,Snack ,motorcycle ,16,4242.273
25,4.8,Snack ,scooter ,19,3.064
31,4.8,Meal ,motorcycle ,27,1.561
34,4.2,Snack ,motorcycle ,22,9.081
25,4.9,Drinks ,motorcycle ,23,6.081
28,4.9,Meal ,motorcycle ,25,3.041
24,4.7,Snack ,motorcycle ,21,12.108
29,4.5,Buffet ,scooter ,19,12.257
32,4.8,Meal ,motorcycle ,26,3.065
31,4.7,Buffet ,scooter ,23,19.666
31,4.6,Buffet ,motorcycle ,24,1.552
22,4.6,Snack ,motorcycle ,28,10.867
26,4.2,Buffet ,motorcycle ,31,17.099
25,4.9,Drinks ,motorcycle ,24,20.254
38,4.8,Snack ,motorcycle ,26,1.513
21,5,Meal ,motorcycle ,26,16.853
30,5,Meal ,scooter ,43,16.722
33,4.8,Drinks ,scooter ,19,1.509
38,3.8,Buffet ,motorcycle ,31,13.771
32,4.1,Snack ,motorcycle ,42,13.99
27,4.7,Meal ,electric_scooter ,27,12.58
23,4.8,Buffet ,scooter ,12,7.863
24,4.9,Buffet ,motorcycle ,24,12.161
27,4.8,Meal ,motorcycle ,26,4.588
28,4.7,Meal ,motorcycle ,24,6.29
39,5,Meal ,motorcycle ,15,7.632
35,4.7,Buffet ,scooter ,22,12.418
20,4.9,Snack ,motorcycle ,39,6.081
36,3.6,Meal ,scooter ,40,11.984
31,4.7,Snack ,motorcycle ,34,10.881
28,4.7,Meal ,motorcycle ,21,10.906
24,4.7,Buffet ,motorcycle ,21,9.074
22,4.7,Snack ,motorcycle ,26,12.099
25,4.6,Meal ,motorcycle ,26,9.121
29,4.6,Drinks ,bicycle ,29,17904.81
22,5,Drinks ,electric_scooter ,12,5.959
31,4.9,Drinks ,motorcycle ,33,4.544
26,4.6,Drinks ,scooter ,13,1.558
35,4.6,Meal ,motorcycle ,30,10.867
38,4.1,Drinks ,motorcycle ,25,9.327
20,4.9,Meal ,motorcycle ,27,16.639
33,4.6,Drinks ,motorcycle ,25,7.563
28,4.9,Meal ,electric_scooter ,16,16.826
37,4.8,Buffet ,motorcycle ,25,1.532
22,4.8,Drinks ,scooter ,23,7.863
20,4.8,Meal ,scooter ,24,7.562
31,4.3,Snack ,motorcycle ,33,9.327
31,4.5,Drinks ,motorcycle ,29,6.211
39,4.8,Meal ,scooter ,29,9.435
26,4.8,Drinks ,motorcycle ,22,13.583
29,4.6,Snack ,scooter ,32,4.477
25,4.6,Buffet ,scooter ,22,12.435
30,4.7,Snack ,motorcycle ,34,6.129
29,4.6,Buffet ,scooter ,27,4.544
38,4.6,Buffet ,motorcycle ,47,13.764
28,4.9,Buffet ,electric_scooter ,34,12.418
27,4.6,Drinks ,motorcycle ,19,13.788
30,4.9,Meal ,scooter ,25,10.704
22,4.7,Buffet ,electric_scooter ,22,4.596
29,4.6,Meal ,motorcycle ,17,6.21
34,4.6,Snack ,scooter ,23,3.145
22,4.7,Buffet ,scooter ,16,19.619
25,5,Drinks ,electric_scooter ,22,1.573
34,3.5,Snack ,electric_scooter ,36,11.917
28,5,Drinks ,motorcycle ,19,1.552
21,5,Buffet ,scooter ,13,4.663
26,5,Meal ,motorcycle ,21,14.153
26,4.7,Drinks ,scooter ,43,13.631
27,4.7,Snack ,scooter ,21,4.718
30,4.7,Drinks ,motorcycle ,26,20.254
21,4.7,Meal ,motorcycle ,19,7.441
26,5,Buffet ,motorcycle ,19,9.18
32,3.7,Drinks ,scooter ,33,12.099
29,4.6,Meal ,motorcycle ,10,7.648
28,5,Buffet ,motorcycle ,17,20.969
21,4.6,Drinks ,scooter ,21,19.673
29,4.7,Snack ,motorcycle ,16,1.553
32,4.8,Meal ,scooter ,17,1.529
20,4.8,Buffet ,motorcycle ,35,9.221
36,4.5,Buffet ,scooter ,16,1.555
31,4.7,Drinks ,motorcycle ,44,1.532
24,4.9,Drinks ,electric_scooter ,25,19.673
38,4.1,Meal ,motorcycle ,32,16.851
32,4.6,Meal ,motorcycle ,44,12.235
33,4.9,Meal ,motorcycle ,36,20.253
21,5,Snack ,motorcycle ,17,1.509
30,5,Buffet ,motorcycle ,38,12.465
28,4.5,Drinks ,motorcycle ,15,3.064
30,5,Drinks ,motorcycle ,26,4.561
37,5,Buffet ,motorcycle ,16,1.558
22,4.7,Buffet ,scooter ,25,19.087
25,4.6,Buffet ,electric_scooter ,22,3.109
36,4.6,Meal ,scooter ,24,13.989
23,4.6,Snack ,scooter ,20,6.05
29,4.9,Drinks ,motorcycle ,23,10.279
37,4.7,Snack ,scooter ,18,4.528
30,4.7,Snack ,motorcycle ,21,3.064
32,4.6,Drinks ,motorcycle ,25,13.481
38,4.9,Drinks ,scooter ,27,16.477
36,4.2,Drinks ,motorcycle ,37,20.887
28,4.8,Buffet ,scooter ,14,3.116
27,5,Drinks ,scooter ,39,13.681
28,5,Buffet ,electric_scooter ,42,13.787
36,4.9,Meal ,motorcycle ,40,13.682
29,4.8,Meal ,scooter ,21,20.888
29,4.7,Drinks ,motorcycle ,12,6.081
20,5,Buffet ,scooter ,19,8.939
29,4.6,Snack ,electric_scooter ,25,6.119
22,4.6,Snack ,motorcycle ,20,14.022
26,4.8,Snack ,scooter ,27,19.618
27,4.8,Meal ,motorcycle ,34,12.099
27,4.6,Drinks ,scooter ,31,12.099
29,4.9,Buffet ,scooter ,28,4.469
27,4.6,Buffet ,motorcycle ,46,13.789
21,4.1,Snack ,motorcycle ,19,3.145
25,4.8,Drinks ,motorcycle ,17,1.49
27,4.6,Snack ,motorcycle ,28,9.175
27,4.6,Drinks ,motorcycle ,11,9.316
27,4.6,Meal ,motorcycle ,33,14.153
33,4.7,Meal ,electric_scooter ,29,7.79
36,4.8,Buffet ,motorcycle ,20,10.642
26,4.9,Drinks ,motorcycle ,19,1.552
24,4.5,Meal ,scooter ,14,12.21
21,4.6,Meal ,motorcycle ,17,9.074
38,4.5,Snack ,motorcycle ,22,3.041
27,4.5,Buffet ,motorcycle ,21,4.469
30,4.4,Buffet ,scooter ,39,17.298
23,4.9,Drinks ,motorcycle ,18,7.772
39,4.8,Buffet ,scooter ,26,13.582
22,4.7,Meal ,motorcycle ,24,12.464
31,4.7,Meal ,scooter ,18,6.081
33,3.9,Meal ,scooter ,37,17.298
31,4.2,Drinks ,motorcycle ,39,12.435
34,4.9,Buffet ,motorcycle ,32,6.21
32,4.5,Snack ,scooter ,17,3.105
27,5,Buffet ,motorcycle ,27,13.611
39,3.9,Meal ,motorcycle ,42,12.42
22,5,Drinks ,motorcycle ,31,4434.794
21,4.8,Snack ,scooter ,24,7.762
38,4.3,Drinks ,motorcycle ,40,7.683
26,5,Buffet ,electric_scooter ,26,10.925
35,4.4,Snack ,scooter ,37,10.594
21,4.9,Drinks ,electric_scooter ,28,9.22
29,4.8,Meal ,scooter ,19,17.138
29,4.6,Snack ,motorcycle ,25,4.658
21,4.8,Buffet ,scooter ,12,6.119
27,4.7,Snack ,electric_scooter ,23,9.316
20,4.1,Meal ,motorcycle ,38,11.747
30,4.8,Snack ,scooter ,25,17.078
25,4.9,Drinks ,motorcycle ,10,1.537
33,4.8,Buffet ,scooter ,30,7.448
29,4.6,Snack ,scooter ,18,13.764
27,4.2,Meal ,motorcycle ,23,1.552
39,4.8,Snack ,electric_scooter ,17,6.21
34,4.5,Meal ,scooter ,29,4.718
39,4.8,Meal ,scooter ,22,13.97
38,5,Buffet ,motorcycle ,25,7.661
35,4.9,Buffet ,motorcycle ,26,13.583
22,4.6,Snack ,motorcycle ,26,10.565
20,4.9,Drinks ,motorcycle ,45,12.418
27,4.8,Buffet ,scooter ,18,4.597
38,4.3,Snack ,motorcycle ,34,4.632
33,4.6,Drinks ,scooter ,15,1.509
31,4.8,Buffet ,motorcycle ,28,7.325
27,4.5,Meal ,electric_scooter ,29,6.05
29,4.9,Buffet ,scooter ,23,4.469
22,4.9,Meal ,scooter ,14,9.435
25,4.8,Meal ,motorcycle ,34,10.565
20,4.9,Snack ,scooter ,22,6.218
37,4.9,Snack ,motorcycle ,30,17.098
25,4.5,Snack ,scooter ,23,19.839
25,4.7,Buffet ,scooter ,22,6.05
